album_id,album_name,album_total_tracks,album_type,album_release_date,album_label,album_popularity
1ZBDI1LqnuAKdrePUF2D5m,Layover,2,single,2023-08-11,BIGHIT MUSIC,0
5KxDhlSxJGEOcaTnqKwdYu,The Painter,1,single,2023-08-11,CoJo Music/Warner Music Nashville,0
1bxCJT77jNW4aIwOsJoN1T,Candy / How many miles,2,single,2023-08-11,R&R Digital,0
342UvGijO1QgI9wQFXDq9m,waiting alonE,1,single,2023-08-11,Darkroom/Geffen Records,0
5HV1423uFq5uNui7tZBBas,I No Longer Fear The Razor Guarding My Heel (V),3,single,2023-08-11,G59 Records,0
1DCHs8BQNGM7qJ5Y8QpVr8,A MOMENT WITH GOTTI (FEAT. YO GOTTI),1,single,2023-08-10,CMG/Interscope Records,0
7xMXoWstClAzBIo5lOAASu,GAME PLAN,5,single,2023-08-07,THEBLACKLABEL/Interscope Records,59
7w5kjOOIpou1Aat626u6ZI,happy im,1,single,2023-08-11,UMI,0
1tf89mHJkN2HVQ4xmdUUqy,i wish you cheated,1,single,2023-08-09,Alexander Stewart / FAE,50
1w3Hfg4S2fqafTw9FQNzMu,HOT TO GO!,1,single,2023-08-11,Chappell Roan PS/ Island,0
6S2FI6xzGq3INs2WnlB9ou,The Dark,11,album,2023-08-11,DBLBLK Records/Elektra,0
3w8GyyoKJWb0IFhGOzwmmm,Good Summer,7,single,2023-08-11,"Montana Entertainment, under exclusive license to gamma.",0
7N3POXqNxFtLe4vSKU137z,PIGGY,11,album,2023-08-11,Columbia,0
6Pjx7eyaHx64bGn2LUr9Dx,Kansas,1,single,2023-08-08,Secretly Canadian,26
69FkeUCPWxz01Ppt1FLDB6,Mama,1,single,2023-08-09,Polydor Records,8
28DRLMbdGuKlxDa5nVQeSV,VAN GOGH,1,single,2023-08-10,Since 93/RCA Records,0
4YDxEOAH9hQjNMTPqWHcxk,I Need You,1,single,2023-08-11,RCA Records Label,0
4z8EfEYVvJwlSb0wcPBHjl,BUT IF iiM HONEST,11,album,2023-08-11,Also Known Worldwide Inc.,0
4q37Z0rAJjMmxHf3ORQHb8,ghosts,5,single,2023-08-09,Ninja Tune,26
022V8TNgMqyKKLkqTD5TUO,"Like Me, Like Me",4,single,2023-08-11,Music Soup Entertainment,0
4EFwitX1MR0jelaG29a7cs,Mississippi Or Me,1,single,2023-08-11,BMLG Records,0
2GDH8TKAkCxM2IBZPGEUcQ,His Glory Alone II,16,album,2023-08-11,HGA/Essential Sound,0
65IhXgviKunwZuTCnb2UOY,Watch Out for the Wolf,7,album,2023-08-11,The Bingham Recording Co.,0
57v4x7aRdhztbRW4IiVgFl,The Cabin,5,single,2023-08-11,Arts & Crafts Productions Inc.,0
57UvRKHtmVsruKLf9MN1S2,How To Fly On The Ground,9,album,2023-08-11,TH3RD BRAIN,0
6nKbzw2rIciCleGWUui9Mw,4GOD II (Deluxe),27,album,2023-08-11,Geffen Records,0
6WFa2y2gaNb7561mFsYG7T,Now You See Me,7,single,2023-08-09,"Artist Partner Group, Inc.",11
4wD2IwPU7kg7Pzy958jCpB,CATASTROPHE,1,single,2023-08-08,SASH,13
74LSOp5FSRJFoMMhLpltKz,STILL EMO,8,album,2023-08-11,Avant Garden,0
3waB8KtFMT0fggbkjbK7Kj,Don't Leave Yet,3,single,2023-08-11,"The Eric Nam Company, Inc.",0
1RThtoZbeE7OQHMBzaBCJt,Sundial,11,album,2023-08-11,"Noname, Inc",0
0OF4M8g6GOgUvMUX21ypu1,Iris and I,1,single,2023-08-07,Eat What You Kill Records,16
3dYWUL9aUiAtc9OKGotTfV,Artificial,1,single,2023-08-11,Big Machine Records,0
2vjrhNl0QxocV5t445el3L,Fresh,2,single,2023-08-11,BMG Rights Management (US) LLC,0
618hLEFqLhd2F5pkf3MOsk,Need 2 Know,1,single,2023-08-11,Warner Records,0
6Md5GqOGlTtNuorAKregDc,SUKI,1,single,2023-08-11,"UMG Recordings, Inc./Universal Music Latino",0
4GECpyeTQzYCPShc1Xs3cT,Southern and Slow,1,single,2023-08-11,Capitol Records Nashville,0
4JRl2IAzcpYlvjX6DnD4wb,Give Her That,1,single,2023-08-11,Capitol Nashville,0
0735UJg7bIwGmv28e7zQOF,Dancing In The Dark,7,single,2023-08-11,Atlantic Records,0
4YI8iB9csSyJOEjgaNO0GL,Everwood,13,album,2023-08-11,Sounds Good,0
4pKxL29XtwK9qXxh0Zsq9c,Happiest Girl,2,single,2023-08-11,Republic Records,0
0OmGufWKh3Mvwtn33Z0j9P,"the world is big, get over it",7,album,2023-08-11,Pack Records,0
3iB5mDvMeU6xgF8hLETSop,Tangerine,1,single,2023-08-09,Artist Partner Group,15
7em1z6RFOEdURjAEuJE352,Kings Kaleidoscope,9,album,2023-08-11,Rainbow Records ®,0
2N3GoTPzZ81DIIujoxCYYP,I Rise,1,single,2023-08-11,Pentatonix Inc,0
116sA1mfbXdz1TmkHffJX4,Drag Me Down,1,single,2023-08-08,Rise Records,35
5nlMjtTBb8QwtiWs7TY8L4,Take Me With You,2,single,2023-08-09,TB Records / Hopeless Records,40
1UtBNRQQjb2fszQd1IXACy,Porches,17,album,2023-08-11,"Top Dawg Entertainment, LLC",0
01EayXsvhd2wpvIcryfkEO,More Money More Problems,1,single,2023-08-10,Columbia,0
58P9jc9vetnETNS7prGuv4,From The Jump,1,single,2023-08-11,GDF Records / EMPIRE,0
68dWsZRbcS1HGA9xgYf9GF,Shades of Gloss,13,album,2023-08-11,Quality Control Music (Caroline),0
34zRh1AFk8bibU6vYfZ1kD,TRANKY FUNKY,1,single,2023-08-10,2023 Sur Capital Records (por Tierra Agencia),0
6rqdu9hAmZ166Nem6i6lRx,Say You Love Me,1,single,2023-08-09,LVRN Records,2
6mchRY5eb4bHz5GKikFPIP,Miss Me Yet?,10,album,2023-08-11,Def Jam Recordings,0
1THvmGPzaCb2ZJn960vlwx,as good as it gets,11,album,2023-08-11,ceo@business.net,0
56orzU3RLKSUDK5WFiqKhh,What If,1,single,2023-08-11,Cody Fry Music Profit Split,0
0NIl6PMP9VgfbMW0w61f0s,Fender,4,single,2023-08-11,Nep,0
3rDD0N2D53PiE63ssbQJNJ,care about myself,1,single,2023-08-11,"MDWOG Entertainment / COLTURE, Distributed by Venice Music",0
2RjoJH522YdcMLFK3sBg1s,Well Here We Are,7,album,2023-08-11,Grace Enger,0
5EuUtOWJK2C5VFNkHBKZdU,Country Music Made Me Do It,2,single,2023-08-11,"Big Machine Records, LLC",0
4iXRAGPayHGQyBCfGvG210,you already know [demo_2021].wav,1,single,2023-08-09,Epic Records UK,12
1alQ5dNsEiuvKSyAP4FAx5,Nobody Like Us,1,single,2023-08-11,LISN,0
36RlDmrougdj5WIBzja3rf,Like Flowers,3,single,2023-08-08,Temple Records,30
7lEj90UqCHkiZzLnOOQV2v,Defiant Presents: Jiggy In Jersey,27,album,2023-08-11,Defiant Records/Warner Records,0
3MCoQGU7Mmr2RfIOJUM6kY,Big Mood (Freestyle),1,single,2023-08-11,Run It Up Records,0
7LQNO7K3yEVQttdrOVOko3,Like A Habit,1,single,2023-08-09,"EQT Recordings, LLC",15
0hsmR0gPyuvpgdTUvIyZbK,Heavenly War,1,single,2023-08-11,Platoon,0
2R8lG3iFzp3lqKdLNFJsI9,Big In The World,4,single,2023-08-09,Dualtone Music Group,31
5FxIFpKhK6juAjoMzYmypW,Valley Ghoul,2,single,2023-08-10,YEAR0001,3
5OJsV7LFoQBXSuGk7vBPac,Did I Mention I'm Sorry,1,single,2023-08-11,Capitol Records,0
1GZ0dk7XtNsU6guKICEOBd,Crying In My Car,1,single,2023-08-11,Def Jam Recordings,0
6dTPh7wqxX0nS45AGIVt7T,Lamborghini Boys (with Tay Keith and Nardo Wick),1,single,2023-08-10,IGM/Encore,4
4jSXOF4adgrTpSnPB5OWKY,GUMDROP,1,single,2023-08-11,JVB Records,0
35QTFJiXPklVTsbRaVarI8,Sun Up / Sun Down,1,single,2023-08-11,Black Diamond Entertainment,0
54dZypaXHAIDzBe9ujAZ63,Paint The Town Red,1,single,2023-08-04,Kemosabe Records/RCA Records,74
5O0zUvdnJr0RbWzLFneN2i,Popular (Music from the HBO Original Series),1,single,2023-06-02,XO / Republic Records,82
5V729UqvhwNOcMejx0m55I,NewJeans 'Super Shy',2,single,2023-07-07,ADOR,86
53985D8g3JcGBoULSOYYKX,Seven (feat. Latto),3,single,2023-07-14,BIGHIT MUSIC,92
7qcSUc5Af63mhfTF60KTEA,Chemical,1,single,2023-04-14,Mercury Records/Republic Records,79
2pqdSWeJVsXAhHFuVLzuA8,As It Was,1,single,2022-03-31,Columbia,80
2b2GHWESCWEuHiCZ2Skedp,Calm Down (with Selena Gomez),1,single,2022-08-25,Mavin Records / Jonzing World,82
07kam1Dks7GIucbSelfvyX,Columbia,1,single,2023-07-07,Quevedo,86
1nrVofqDRs7cpWXJ49qTnP,SOS,23,album,2022-12-08,Top Dawg Entertainment/RCA Records,83
0HiZ8fNXwJOQcrf5iflrdz,Endless Summer Vacation,13,album,2023-03-10,Columbia,85
0lZQagJ5r0crB35zphSD4A,All My Life (feat. J. Cole),1,single,2023-05-12,Alamo,78
6r1lh7fHMB499vGKtIyJLy,AUSTIN,17,album,2023-07-28,Mercury Records/Republic Records,88
5Uly85dJHHDfHQCsyUQ8gw,Gettin' Old,18,album,2023-03-24,River House Artists/Columbia Nashville,84
5Hmh6N8oisrcuZKa8EY5dn,People,1,single,2022-12-06,5K Records Limited,80
6Exo0MYoL3XammoTDeihFy,Die For You (Remix),1,single,2023-02-24,XO / Republic Records,78
04PEOM6kIEeq9lRp1asNP2,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",1,single,2022-05-13,Interscope Records,82
151w1FgRZfnKZA9FEcg9Z3,Midnights,13,album,2022-10-21,Taylor Swift,92
07w0rG5TETcyihsEIZR3qG,SOS,23,album,2022-12-09,Top Dawg Entertainment/RCA Records,91
7ARtQpvnPN2ucbmVHngLOs,Until I Found You (Em Beihold Version),1,single,2022-04-22,Republic Records,80
7M842DMhYVALrXsw3ty7B3,I'm Good (Blue),2,single,2022-08-26,Parlophone UK,83
3rrrTOHiXGzuW4FP7t0O1A,Petals to Thorns,9,single,2023-05-26,Darkroom/Interscope Records,84
5kDmlA2g9Y1YCbNo2Ufxlz,emails i can't send,13,album,2022-07-15,Island Records,82
35N2XoH2rveqI5FAB30HSf,Rush,1,single,2023-07-13,EMI Recorded Music Australia Pty Ltd,79
22UyygZceCIfoE0RhENgKx,Miracle (with Ellie Goulding),1,single,2023-03-10,Columbia,79
6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,16,album,2022-07-29,Parkwood Entertainment/Columbia,87
6jVg0POvGYH1Pt6lISl3ok,Say Yes To Heaven,2,single,2023-05-19,Polydor Records,80
7fOmdhRrRohTzToL617xkk,3 Songs At A Time Sampler,3,single,2023-01-31,Big Loud Records / Mercury Records / Republic Records,79
4XahqkOmEsKLKEhBpX8DAe,Dial Drunk (with Post Malone),1,single,2023-07-18,Mercury Records/Republic Records,75
5aDEezKnOqyQo0qvTFhpkM,DESVELADO,16,album,2023-04-28,DEL Records,84
4jtQUtS4ABgER3DnGfKJCv,Classy 101,1,single,2023-03-31,UMLE - Latino,84
4jox3ip1I39DFC2B7R5qLH,GÉNESIS,17,album,2023-06-29,Double P Records,95
4xc3Lc9yASZgEJGH7acWMB,FACE,6,single,2023-03-24,BIGHIT MUSIC,88
1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),19,album,2014-01-01,"Big Machine Records, LLC",89
44ugNcdxZyGhNiW2WWil0b,El Comienzo,11,album,2023-08-03,Grupo Frontera,77
0nayxjaX54Frd7GsZq6Pbs,Rave & Roses Ultra,22,album,2023-04-27,Mavin Records / Jonzing World,76
52PtAAvfi8ZGTRK5c700y4,Colmillo De Leche,18,album,2023-05-19,Socios Music LLC,82
6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,36,album,2023-03-03,Big Loud Records / Mercury Records / Republic Records,92
4kS7bSuU0Jm9LYMosFU2x5,MAÑANA SERÁ BONITO,17,album,2023-02-24,Karol G LP4 PS,92
2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,14,album,2017-07-21,Columbia,85
1vw6eLxCJRAfD6RMJTiuKZ,SABOR FRESA,1,single,2023-06-22,Rancho Humilde/Street Mob Records,82
2ODvWsOgouMbaA5xf0RkJe,Starboy,18,album,2016-11-25,Universal Republic Records,90
35dut3ICqF3NEDkjxfzJJ1,Starboy (Deluxe),21,album,2023-03-14,XO / Republic Records,77
1LaC62xZdpsUF19kVBbPCy,Turn Yo Clic Up (feat. Future),1,single,2023-07-14,Quality Control Music/Motown Records,69
6qElaeK7SHsEzb8uV8eG3D,BUSINESS IS BUSINESS,15,album,2023-06-23,300 Entertainment/Atl,80
3PgS3nituPh4DDt5LT1cNL,JEALOUSY (feat. Cardi B),1,single,2023-07-28,Motown Records,67
0xjql3TEYd34hlAky4Ck2z,On The Radar Freestyle,1,single,2023-07-26,OVO Sound,72
0GQJ1yZpVEzJjfzXbkD0Ui,RIOT (Rowdy Pipe'n),1,single,2023-07-20,A$AP Worldwide/RCA Records,68
2ua5bFkZLZl1lIgKWtYZIz,Pink Tape,26,album,2023-06-30,Generation Now/Atlantic,89
4GVyz2cTtsOtCX5Jk1zeaU,I Showed U So,20,album,2023-08-04,Inevitable Productions,70
4A43tzEN3jILvseI1HeXGG,Put It On Da Floor Again (feat. Cardi B),2,single,2023-06-02,Streamcut/RCA Records,68
6uoGeT623i76TwlgYFfe42,Hood Hottest Princess,11,album,2023-06-09,Open Shift/gamma.,69
12QMwxaBwtZWp7BKBwzaol,Hard To Love,20,album,2023-06-02,CMG/N-Less/Interscope Records,77
005G0y1M64Y9LmPRuHcD0U,Johnny Dang (with Paul Wall & DRODi),1,single,2023-05-26,Manifest Music Inc.,70
5c96P3dSu3UIgrGhIaE7RO,It's Getting Hot,1,single,2023-07-27,Warner Records,66
67WUCOjyl44d8fAFzHONjW,Search & Rescue,1,single,2023-04-07,OVO/Republic Records,77
6Hj61lLEt0UxscLniz6h74,Peaches & Eggplants (feat. 21 Savage),1,single,2023-02-27,PDE Records/RCA Records,69
2pAylLmyj0wmHy5JjL0h6V,NAUJOUR,19,album,2023-06-02,South Coast Music Group/Capitol Records,72
2pD2Hn4NPvf58NDSdWmUAk,Like..? (Deluxe),11,single,2023-07-21,10K Projects/Capitol Records,77
2Ro9gydgq5JWy7b22zPty9,500lbs,1,single,2023-07-21,Galactic / Republic Records,70
6cUKCvxOv3BrBRTeU5Qygx,Presidential Rolex,1,single,2023-06-19,Paper Route EMPIRE,61
0uGrHjpQjFttH2ztKbouyb,Doomsday,1,single,2023-06-23,Lyrical Lemonade P&D/ Def Jam,71
4L4Vv3wpLhLmMTg313h2zP,Bluffin (feat. Lil Baby),1,single,2023-06-16,1017/Atlantic,66
332Rucu5r475vGx2bntaPb,bread & butter,1,single,2023-06-02,300 Entertainment,63
6ciIG1XKTlVIn0Yl8rvsce,Almost Healed,21,album,2023-05-26,Alamo,82
5My6f8l17o6nvsTDT8Qd2l,Point Me 2 (with Cardi B),1,single,2023-07-07,Giant Music,65
4tH03Y2xfQNtG0CXJ8eGYN,Grandson,17,album,2023-07-14,Only The Family Entertainment / EMPIRE,75
2B4p1yxwU3nBooi6ZYlUUn,One Time,1,single,2023-06-30,4PF/CMG/Interscope Records,59
3KRqTwjYtuR11MnyM3X2xL,222,15,album,2023-07-14,Columbia,80
7HKtVhwqCYZFUk7DUXWjw4,Cut U Off,1,single,2023-06-09,Twenty Nine Music Group,63
3LnOoljW00eYKDbBD88eLJ,COI,16,album,2023-06-23,Uptown / Republic Records,69
6ltyScGRzS0Z2TI1VD5dns,The Hillbillies,1,single,2023-06-05,pgLang/Columbia,68
5ebkIuetHLio3kC1E9CxmU,Slide,3,single,2023-08-04,Quality Control Music/Motown Records,64
0FqAaUEyKCyUNFE1uQPZ7i,MAÑANA SERÁ BONITO (BICHOTA SEASON),9,album,2023-08-10,Bichota/Interscope Records,0
42D6fdFJ4SLnh4jXZJrsNa,Holanda,1,single,2023-07-28,N&E Entertainment LLC,68
5SULZpveqjEFxoMoZjudDB,VENTE CONMIGO,1,single,2023-08-04,UMLE - Latino,69
5KDgQ8sKzlThX02A5urLj0,BABY HELLO,1,single,2023-06-23,Sony Music Latin/Duars Entertainment,78
6XCBKPAIVzJej4qkhHYJd6,Pacto (Remix) [feat. Bryant Myers & Dei V],1,single,2023-07-28,Linked Music / Dynamic Records / EMPIRE,69
6O4Y109bocWpIZDwmT4b1k,WATATI (feat. Aldo Ranks) [From Barbie The Album],1,single,2023-06-01,Atlantic Records,74
3Mm1P5CEEAiuJqBclr2EyU,Ella Baila Sola,1,single,2023-03-16,DEL Records,83
6xRxlUUfg3M0QB1LUX89gA,DATA,19,album,2023-06-29,"NEON16, LLC",89
0bgvd5Xd52TX61R8uhaISK,S91,1,single,2023-07-14,Bichota/Interscope Records,78
6xEYRYXMWfcC7xLOU10O3f,El Cielo,1,single,2023-06-02,Sony Music Latin,81
1YzV3eSAyofYe6QqIaZrj7,Nata Montana,16,album,2023-06-30,WEA Latina,87
3YBQyY0Bj7bpxj0VHAse0P,CORAZÓN VACÍO,1,single,2023-06-22,WEA Latina,79
53SdsnZVfcyFPRSwmFSg4l,Hey Mor,1,single,2022-10-06,Aura Music Corp.,70
7aGzSSUD8S6IhPCsZSiuMT,un x100to,1,single,2023-04-17,Rimas Entertainment LLC.,85
6DVg3IJPFr7JZDDXYcyPbU,Los del Espacio,1,single,2023-06-01,WEA Latina,82
6FRoZB7Ppyz9EVph8nQoJX,Podemos Repetirlo,1,single,2023-05-25,Saban Music Group,69
3gsIT2tGpLm0mQGRCnrZ7j,Chulo pt.2,1,single,2023-06-22,Universal Music Latino/Interscope,76
7HTM9QDAoJ0GOegmJfgDOE,Aquí Te Espero,1,single,2023-07-27,Interscope Records,68
6E7Awtyx6opYTbPXx6ApzB,PLAYA SATURNO,14,album,2023-07-07,Sony Music Latin/Duars Entertainment,84
4pB67EzrWH1xI6h7y4DbRT,Cabaña,1,single,2023-06-24,"Los Patos Feos Inc, distribuido por BZR Music LLC.",73
6tt4TtcglWQFVSI0AGUvEF,Corazón Roto (Remix),1,single,2023-04-07,UMLE - Latino,75
0Rl1vI3oOOh3rylfBLiemc,VAGABUNDO,1,single,2023-05-12,UMLE - Latino,79
6ufsNn6vIdR75yr6uYZW9F,Yankee 150,1,single,2023-06-16,La Leyenda LLC,75
21HEULXdjdbOsXoR0ajBeB,COCO LOCO,1,single,2023-06-08,Sony Music Latin,76
68SNI4G6JbLY2CqjFXfN0n,wiggy,1,single,2023-07-21,The Wave Music Group,72
6iZUwDpa27jeAvKxs8UYI2,Frágil,1,single,2023-04-07,Lumbre Music/Columbia,81
4io4WcuVRNAKnVUyYA5wN9,8 AM,1,single,2023-05-17,Sony Music Latin/DALE PLAY Records,66
4BeF1IA1ufJtzgOgqx3a9Z,Primera Cita,1,single,2023-04-20,Socios Music LLC,77
3GqCt85yKxtKxnIivSN15e,TQM,1,single,2023-05-19,Rancho Humilde/Street Mob Records,82
6sU751LOdNBPvVErW1GunP,El Merengue,1,single,2023-03-03,Sony Music Latin,80
3bVdhbdl1XxW7u7A0TffBB,Niña Bonita,1,single,2023-04-21,UMLE - Latino,76
1Kq2pzsoVXEtoXaZf0x2RY,Rincón,1,single,2023-07-05,DALE PLAY Records,71
6BGN5CVd7koJApotl5Bj8u,3MEN2 KBRN,18,album,2023-03-17,Rimas Entertainment LLC,85
61FGBfOI8At3VCHFjqhWR2,PLEBADA,1,single,2023-06-08,EL JEFE RECORDS LLC,75
7BgImTrFzm2nQQW59IeFGD,Abcdario,1,single,2023-05-13,Lizos Music,76
7sAPapzxqBhYuDe7OxldCN,No_se_ve.mp3,1,single,2023-05-03,2023 WK Records,77
7cw2HqGRaimaXNcTfHxMhR,EL RELOJ (con Maluma),1,single,2023-07-27,WEA Latina,67
0RdSengz6ayOfcVwH3HBry,QUEMA,1,single,2023-07-13,Sony Music Latin,75
11UJfH39O0VqLiQGLW0D0e,EVERYBODY GO TO THE DISCOTEK,18,album,2023-07-28,Sony Music Latin,56
0Dcd0VT52oXwUldW3jEaoS,Otra Vibra,1,single,2023-08-03,Saban Music Group,59
1egkQ2UCu5EaokUNnDsvFL,ID,1,single,2023-06-02,The Wave Music Group,71
1TNCpCq8peDn03K1qK5If4,Muñekita (with El Alfa & JT),1,single,2023-08-04,Geffen Records,63
7Cox5cc0YmFSLTMElICoW8,NO PARE,1,single,2023-08-03,Pina Records,57
0JxZiYcTT06o0ir80SbEdW,LA BABY,1,single,2023-06-26,Neon16,68
2uJXYofGw8z3ZQuIQPQ4Qr,GZ,12,album,2023-06-30,"Latin Nation Entertainment, LLC",63
68Qm7k0mDa6ta4mbVD9d2n,Cafe Malibú,1,single,2023-07-20,Rich Music,70
4thYGFvkQPc1qwSR4vdRN9,Un Cigarrillo,1,single,2023-05-04,Cerco LLC,71
1jgDrpTOxsETxJfJfZYHmV,Mi Lova,1,single,2023-07-07,Universal Music Latino/Interscope,68
6Zj7qmBZ7MRZ276b67CLi2,69,1,single,2023-05-19,Sony Music Latin,72
6qgdKe2WdqizZIvO3sRpwP,FANTASMA | AVC,1,single,2023-06-01,Neon16,65
2GS2h80Dp8rFdGEa0j0JhH,Gato de Noche,1,single,2022-12-22,Rimas Entertainment LLC,75
2LxhsDsrjtvVjqi7GMBTsM,Baja Sube Sube,1,single,2023-07-20,La Base Music Group/ WK Records,57
4HAKrFKWngyiF8OsEdoS09,Hora de Salir,1,single,2023-06-29,Cerco LLC,64
20uPsnEFa0sfIWOycOvwL6,Pichaera,1,single,2023-07-21,Wolflow Music,53
1O9NM8bAvDQwD5ZZDmoStC,MI EXXX,1,single,2023-04-20,La Base Music Group/ WK Records,66
6S1YyhsGOkQZSwBJCevlfv,POLARIS (Remix),1,single,2023-06-08,2023 Rimas Entertainment LLC.,77
2Y8A4aFDGPXqQpmJbLOuzK,MERCHO REMIX,1,single,2023-06-29,Sony Music Argentina,66
1kjfMVBNhsDeRyAu9zbLfF,OzuTochi,18,album,2022-10-07,Aura Music Corp.,79
2gRPPH31jHTGwhniJINHVr,Adentro de la Disco (feat. Myke Towers),1,single,2023-06-15,Sony Music Latin,57
7goOJ9hkBfNyuESHKmtGWu,Mas Rica Que Ayer,1,single,2023-03-02,"Real Hasta La Muerte, LLC & Hear This Music, LLC",74
2D5urBuawvNIrKdxO0X1pe,RÁPIDO,1,single,2023-04-27,Rimas Entertainment LLC,70
4ahLGrhxB0ME8dtGoPI4iR,BILLBOARD,2,single,2023-06-28,WEA Latina,63
5xN2TtNpQBicT3t9Ohg6Id,BEACHY,1,single,2023-06-01,"El Cartel Records, Inc.",66
4zPUHAm8acUOimx9Ywd1On,Wazap,1,single,2023-05-24,WM Mexico,60
6iCJj6kFxBEoswtbzxxlBu,Y Yo Me Le Pego,1,single,2023-05-05,La Mafia del Perreo,71
3ePBOZm5uPk39Gm1SLAaGs,Copas,1,single,2023-03-30,Rimas Entertainment LLC.,56
2KcbwgVZYmXv6Zh0hpY12y,La Receta,1,single,2023-04-28,UMLE - Latino,64
1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),12,album,1975-11-21,EMI,74
0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),58,album,1977-02-04,Rhino/Warner Records,82
5uYNj1HkZrWKAkhEYcGmJr,The Joker,9,album,1973-01-01,CAPITOL CATALOG MKT (C92),67
1v4O55JGou3T0Vlj06fdXz,The Singles Plus,20,compilation,1987-10-19,Parlophone UK,68
4Au1NRTNzdr2GUEUCNctii,One Way Or Another,2,single,1979,Capitol Records,57
1RDVdxPUaqC4o7Rkm8LoOE,Aerosmith,8,album,1973-01-05,Aerosmith P&D - Sony,75
57lcTrUlYgfMIPvBUsVU6h,Purple (2019 Remaster),11,album,1994-06-07,Rhino Atlantic,70
28yHV3Gdg30AiB8h8em1eW,Appetite For Destruction,12,album,1987-07-21,Guns N Roses P&D,83
5EyIDBAqhnlkAHqvPRwdbX,Led Zeppelin IV (Remaster),8,album,1971-11-08,Atlantic Records,60
5LMGAYhn2ywaxGZdtmXGpw,Eliminator,11,album,1983-03-23,Rhino/Warner Records,72
3gBVdu4a1MMJVMy6vwPEb8,Pablo Honey,12,album,1993-02-22,XL Recordings,78
5eqcF7pWzHgWpGdEmHgeSN,Talking Heads '77 (Deluxe Version),16,album,1977-09-16,Rhino/Warner Records,69
2widuo17g5CEC66IbzveRu,Hotel California (2013 Remaster),9,album,1976-12-08,Rhino/Elektra,77
2Kh43m04B1UkVcpcRa1Zug,Metallica,12,album,1991-08-12,Blackened Recordings / Universal Music,79
372cMadhAGlNuDnc8TssqF,Pendulum (Expanded Edition),13,album,1970-12-07,Craft Recordings,77
6D9urpsOWWKtYvF6PaorGE,Elephant,14,album,2003-04-01,Legacy Recordings,76
5ebh0MxkqELmk50xHj2b4k,Billy Idol,10,album,1982-01-01,CAPITOL CATALOG MKT (C92),65
5y6wlw1LnqFnQFruMeiwGU,The Joshua Tree (Super Deluxe),49,album,1987-03-03,UMC (Universal Music Catalogue),77
2rCS6Xwx32V27pvgFzLzlT,Dire Straits,9,album,1978-10-07,EMI,75
3hgAoHSmany3EiKL0Aqh3G,Foreign Affair,12,album,1989-09-13,Parlophone UK,68
30ly6F6Xl0TKmyBCU50Khv,The Colour And The Shape,14,album,1997-05-20,RCA Records Label,78
5hULIIwBVNm3cinAAFmv1P,You're Gonna Get It!,10,album,1978-05-02,Rhino/Warner Records,55
31q47gQszFt0CddSyMksgO,Willy And The Poor Boys (Expanded Edition),13,album,1969-11-02,Craft Recordings,78
1LaeNhiUpL3X6N0LcFvuDF,Little Queen,10,album,1977-05-14,Epic/Portrait,67
1Bwo9JkbVwxGyvtQNMRK21,No Need To Argue (The Complete Sessions 1994-1995),18,album,1994-10-03,Island Records,75
72mfhbEsMtXR6s7v9UhKe3,Diamond Dogs (2016 Remaster),11,album,1974-05-24,Parlophone UK,64
2Y9IRtehByVkegoD7TcLfi,Californication (Deluxe Edition),18,album,1999-06-08,Warner Records,82
0GqpoHJREPp0iuXK3HzrHk,Houses of the Holy (Remaster),8,album,1973-03-28,Atlantic Records,65
0kBfgEilUFCMIQY5IOjG4t,Slippery When Wet,10,album,1986-08-16,Island Records,81
31oeDyCOLhgeZyktfxo0pE,Hysteria (Super Deluxe),47,album,1987-08-03,UMC (Universal Music Catalogue),69
58NXIEYqmq5dQHg9nV9duM,Dirt (2022 Remaster),13,album,1992-09-29,Columbia,73
3REUXdj5OPKhuDTrTtCBU0,1984 (Remastered),9,album,1984-01-04,Rhino/Warner Records,75
5bqtZRbUZUxUps8mrO9tGY,British Steel,11,album,1980,Sony Music CG,67
43YIoHKSrEw2GJsWmhZIpu,Born To Run,8,album,1975-08-25,Columbia,68
0kDFjyfGFtiIMXlxJ120Ok,Peter Gabriel 1: Car (Remastered),9,album,1977,Real World Productions Ltd.,63
2KT9tWALjIRjnaGYDYPg3k,"Girls, Girls, Girls (Deluxe Version)",15,album,1987-05-15,BMG Rights Management (US) LLC,68
1H9g6j4Wwj6wh6p8YHVtkf,Outlandos D'Amour (Remastered 2003),10,album,1978-11-02,Polydor Records,74
30Perjew8HyGkdSmqguYyg,Blood Sugar Sex Magik (Deluxe Edition),19,album,1991-09-24,Warner Records,77
5B4PYA7wNN4WdEXdIJu58a,Ten,11,album,1991-08-27,Epic/Legacy,77
6WaIQHxEHtZL0RZ62AuY0g,The Wall (Remastered),26,album,1979-11-30,Pink Floyd Records,71
58alCatewkjNm9IM1Ucj67,The Game (2011 Remaster),10,album,1980-06-27,EMI,77
