id,name,album,uscita,artista,collaboratori,generi,popularity,key,bpm,energy,danceability,happiness,loudness,acousticness,instrumentalness,liveness,mode,speechiness,time_signature,valence,canzoneArtistaPreferito,canzoneSimileArtistaPreferito,canzoneSimileGenerePreferito,GenerePreferito,artistaPreferito,artistaPreferitoCoinvolto
53WgnO9vRHnb1CvRmBRMhO,Wake_up_to_Reality,Wake_up_to_Reality,2022-11-02,Srijan_Gupta,['TheSrijan'],[],42,4,82,0.73,0.36,0.25,-8.55,0.23,0.0,0.6,0,0.553,4,0.249,0.0,0.0,0.0,0.0,0.0,0.0
5lWFrW5T3JtxVCLDb7etPu,Bad_-_2012_Remaster,Bad_25th_Anniversary,2012-09-18,Michael_Jackson,[],"['r&b', 'soul']",71,8,114,0.89,0.79,0.39,-3.79,0.0,0.423,0.07,1,0.04,4,0.394,0.0,0.0,0.0,0.0,0.0,0.0
46eu3SBuFCXWsPT39Yg3tJ,Don_t_Stop__Til_You_Get_Enough,Off_the_Wall,1979-08-10,Michael_Jackson,[],"['r&b', 'soul']",78,11,119,0.82,0.88,0.95,-9.88,0.13,0.046,0.18,1,0.089,4,0.947,0.0,0.0,0.0,0.0,0.0,0.0
5T7ywazdGIydr6JCW6t02j,Smooth_Criminal_-_2012_Remaster,Bad_(Remastered),1987-08-31,Michael_Jackson,[],"['r&b', 'soul']",75,8,118,0.98,0.85,0.59,-3.95,0.25,0.468,0.31,1,0.075,4,0.595,0.0,0.0,0.0,0.0,0.0,0.0
3BovdzfaX4jb5KFQwoPfAw,Beat_It,Thriller,1982-11-30,Michael_Jackson,[],"['r&b', 'soul']",79,3,139,0.71,0.78,0.9,-9.03,0.02,0.0,0.23,0,0.047,4,0.901,0.0,0.0,0.0,0.0,0.0,0.0
7J1uxwnxfQLu4APicE5Rnj,Billie_Jean,Thriller,1982-11-30,Michael_Jackson,[],"['r&b', 'soul']",82,11,117,0.46,0.93,0.88,-9.62,0.02,0.044,0.04,0,0.054,4,0.884,0.0,0.0,0.0,0.0,0.0,0.0
2grjqo0Frpf2okIBiifQKs,September,"The_Best_Of_Earth,_Wind_&_Fire_Vol._1",1978-11-23,"Earth,_Wind_&_Fire",[],"['disco', 'funk', 'jazz funk', 'soul']",78,9,126,0.83,0.7,0.98,-7.26,0.17,0.001,0.27,1,0.03,4,0.979,0.0,0.0,0.0,0.0,0.0,0.0
48h4R1aBUa6BitV6GeCjOM,Shut_It,Homesick,2022-11-18,1nonly,[],['aesthetic rap'],63,0,118,0.58,0.78,0.61,-8.76,0.05,0.0,0.38,0,0.29,4,0.613,0.0,0.0,0.0,0.0,0.0,0.0
0XRbYXQUymj9SJkrr8YK5B,Keep_Ya_Head_Up,Strictly_4_My_N.I.G.G.A.Z...,1993-02-16,2Pac,[],"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",74,4,172,0.73,0.6,0.59,-7.01,0.14,0.0,0.51,1,0.425,4,0.595,0.0,0.0,0.0,1.0,0.0,0.0
0LFcFGLYTX6UmeIdO7NVd7,Ali_Bomaye,Jesus_Piece_(Deluxe),2012-01-01,The_Game,"['2_Chainz', 'Rick_Ross']","['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",67,10,78,0.69,0.38,0.22,-5.31,0.02,0.0,0.44,0,0.455,4,0.223,0.0,0.0,0.0,1.0,0.0,0.0
2AzbPKN2Vf3CUukNZGnjYx,MOSTRO,MOSTRO,2023-02-08,gIANMARIA,[],['emo trap italiana'],61,3,115,0.58,0.72,0.69,-5.69,0.19,0.0,0.11,1,0.057,4,0.688,0.0,0.0,0.0,0.0,0.0,0.0
02oUvHd9QhVUO4YYb7t9JM,METAMORPHOSIS_-_Slowed_+_Reverb,METAMORPHOSIS_(Slowed_+_Reverb),2022-06-24,INTERWORLD,[],"['phonk brasileiro', 'sped up']",76,1,145,0.5,0.67,0.22,-13.97,0.68,0.9,0.12,1,0.058,4,0.218,0.0,0.0,0.0,0.0,0.0,0.0
1YSlNly5I4GAGg2Toc3snK,CENERE,CENERE,2023-02-09,Lazza,[],"['italian hip hop', 'italian pop', 'rap genovese', 'trap italiana']",78,2,120,0.64,0.64,0.28,-6.54,0.29,0.0,0.22,0,0.106,4,0.281,0.0,0.0,0.0,1.0,0.0,1.0
1tLF8UaFMkT28AUCOO2ccd,Egoista,Egoista,2023-02-09,Shari,[],[],55,8,120,0.61,0.68,0.28,-6.68,0.23,0.0,0.68,0,0.07,4,0.281,0.0,0.0,0.0,0.0,0.0,1.0
6QFQqqYye5lAcnhCALvxKJ,My_Flaws_Burn_Through_My_Skin_Like_Demonic_Flames_from_Hell,I_No_Longer_Fear_the_Razor_Guarding_My_Heel,2015-08-01,$uicideboy$,[],"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']",78,11,126,0.75,0.78,0.07,-7.39,0.0,0.001,0.12,0,0.035,4,0.0663,0.0,0.0,0.0,0.0,0.0,0.0
5bvsNn7f4m0MTCuUQkMZGY,Occhi_rossi,Volare,2022-05-18,Coez,[],"['italian adult pop', 'italian pop', 'rap napoletano', 'rome indie']",65,11,123,0.48,0.55,0.35,-6.02,0.07,0.0,0.1,1,0.043,4,0.353,0.0,0.0,0.0,1.0,0.0,1.0
3PYFSGwWNZWnQpiuGke2J9,under_the_weather,under_the_weather,2023-02-03,CORPSE,[],['pov: indie'],67,6,72,0.38,0.47,0.37,-15.97,0.77,0.013,0.11,1,0.268,4,0.366,0.0,0.0,0.0,0.0,0.0,0.0
5Z2MiIZ5I3jJvvmeWMLbOQ,Escapism.,Escapism._/_The_Thrill_Is_Gone.,2022-10-12,RAYE,['070_Shake'],"['uk contemporary r&b', 'uk pop']",67,2,96,0.74,0.54,0.25,-5.36,0.14,0.0,0.09,1,0.114,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0Uk8PDdq76h1xeLGVU2Xwv,Gravitational_Forces_-_Remix,Gravitational_Forces_(Remix),2023-01-27,feokky,[],[],4,7,92,0.28,0.46,0.04,-25.73,0.8,0.702,0.11,0,0.044,4,0.0376,0.0,0.0,0.0,0.0,0.0,0.0
4LCclhVtP0vNthSpEbNKWF,DUBBI,"NOI,_LORO,_GLI_ALTRI_(Deluxe)",2022-12-09,Marracash,[],"['italian hip hop', 'italian pop', 'italian underground hip hop', 'rap napoletano']",42,8,93,0.69,0.7,0.35,-9.62,0.58,0.0,0.11,1,0.38,4,0.352,0.0,0.0,0.0,1.0,0.0,0.0
4hArX7vFWANuw0gCA1KG5k,BODY_PARTS_-_I_denti,Persona,2020-03-27,Marracash,[],"['italian hip hop', 'italian pop', 'italian underground hip hop', 'rap napoletano']",54,7,106,0.75,0.69,0.38,-5.98,0.18,0.0,0.18,1,0.172,3,0.383,0.0,0.0,0.0,1.0,0.0,0.0
7oe1XGwYoXE3dd1v5ygE0z,"Running_Up_That_Hill_-_Epic_Version_(from_""Stranger_Things)_-_Cover","Running_Up_That_Hill_-_Epic_Version_(from_""Stranger_Things)_[Cover]",2022-06-30,Samuel_Kim,[],['anime lo-fi'],55,0,108,0.72,0.49,0.14,-9.0,0.01,0.736,0.15,0,0.042,4,0.143,0.0,0.0,0.0,0.0,0.0,0.0
7uu3YZytpYW15VIfa7ynJk,Niente_Canzoni_D_Amore_-_Inedito,"Status_(Inediti,_Rarità_&_Live)",2016-01-22,Marracash,['Federica_Abbate'],"['italian hip hop', 'italian pop', 'italian underground hip hop', 'rap napoletano']",64,3,83,0.73,0.62,0.18,-4.67,0.04,0.0,0.1,0,0.045,4,0.178,0.0,0.0,0.0,1.0,0.0,0.0
3eZUF65HbA141qh7OGsBER,L_ANGELO_CADUTO_-_feat._Shari,FLOP,2021-10-01,Salmo,['Shari'],"['italian hip hop', 'italian pop', 'italian underground hip hop', 'rap sardegna']",51,7,115,0.49,0.72,0.58,-7.38,0.26,0.0,0.05,1,0.075,4,0.576,1.0,0.0,0.0,1.0,1.0,0.0
1kZtyxJakwddLIxfEDDXEx,ALDO_RITMO,FLOP,2021-10-01,Salmo,[],"['italian hip hop', 'italian pop', 'italian underground hip hop', 'rap sardegna']",56,1,120,0.8,0.81,0.53,-6.32,0.16,0.0,0.08,1,0.173,4,0.532,1.0,0.0,0.0,1.0,1.0,0.0
77N9HTxta6wLhJMj5KmuYi,WOAW_-_feat._Salmo,WOAW_-_feat._Salmo,2021-12-17,DJ_TREEPLO,['Salmo'],[],47,0,120,0.75,0.79,0.49,-8.38,0.25,0.0,0.37,1,0.177,4,0.487,0.0,0.0,0.0,0.0,0.0,0.0
2nMeu6UenVvwUktBCpLMK9,Young_And_Beautiful,Young_And_Beautiful,2013-01-01,Lana_Del_Rey,[],"['art pop', 'pop']",87,11,114,0.42,0.32,0.15,-8.92,0.26,0.0,0.11,0,0.037,4,0.151,0.0,0.0,0.0,1.0,0.0,0.0
7ckSHKZnX72c6IQnKGJNpi,Runnin_(feat._A$AP_Rocky_&_Jacob_Banks),Creed_II_(Score_&_Music_from_the_Original_Motion_Picture),2018-11-16,Ludwig_Göransson,"['A$AP_Rocky', 'Jacob_Banks']","['nordic soundtrack', 'orchestral soundtrack', 'soundtrack']",61,4,135,0.5,0.31,0.1,-13.06,0.27,0.003,0.08,1,0.102,4,0.0982,0.0,0.0,0.0,0.0,0.0,0.0
0iUrxveyNUBfj0cqjYEijt,NEON_BLADE,NEON_BLADE,2022-06-01,MoonDeity,[],"['gym phonk', 'ukrainian phonk']",82,7,95,1.0,0.55,0.89,-2.17,0.03,0.92,0.59,1,0.112,4,0.893,0.0,0.0,0.0,0.0,0.0,0.0
4pTkDIlpFNoeWbahu8pVXW,Shootout,Shootout,2022-06-30,Izzamuzzic,['Julien_Marchal'],"['kazakh pop', 'russian electronic', 'sped up']",77,2,87,0.58,0.66,0.55,-9.08,0.31,0.906,0.11,1,0.069,4,0.553,0.0,0.0,0.0,0.0,0.0,0.0
346SJSEbB6pNZMpwovxDiu,Mother_I_Sober_(feat._Beth_Gibbons_of_Portishead),Mr._Morale_&_The_Big_Steppers,2022-05-13,Kendrick_Lamar,['Beth_Gibbons'],"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",64,8,140,0.37,0.49,0.49,-14.86,0.87,0.0,0.11,0,0.329,4,0.491,0.0,0.0,0.0,1.0,0.0,0.0
06KyNuuMOX1ROXRhj787tj,We_Don_t_Talk_Anymore_(feat._Selena_Gomez),Nine_Track_Mind,2016-01-29,Charlie_Puth,['Selena_Gomez'],"['pop', 'viral pop']",85,1,100,0.56,0.73,0.35,-8.05,0.62,0.0,0.18,0,0.134,4,0.352,0.0,0.0,0.0,1.0,0.0,0.0
1AJuDhb8wqV4gU5Ts6Htl5,Superhero_(Heroes_&_Villains)_[with_Future_&_Chris_Brown],HEROES_&_VILLAINS_(Heroes_Version),2022-12-05,Metro_Boomin,"['Future', 'Chris_Brown']","['hip hop', 'rap']",62,5,117,0.61,0.53,0.49,-5.3,0.15,0.0,0.19,0,0.259,4,0.492,0.0,0.0,0.0,1.0,0.0,0.0
5TnN3nbB9r37nESkUuHaIR,On_Time_(with_John_Legend),HEROES_&_VILLAINS_(Heroes_Version),2022-12-05,Metro_Boomin,['John_Legend'],"['hip hop', 'rap']",54,5,80,0.62,0.36,0.49,-6.64,0.74,0.002,0.43,0,0.056,4,0.491,0.0,0.0,0.0,1.0,0.0,0.0
6bHjk4FudnJpUEz1PGs1YS,Tears_in_the_Rain,Blade_Runner_2049_(Original_Motion_Picture_Soundtrack),2017-10-05,Hans_Zimmer,['Benjamin_Wallfisch'],"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",51,0,116,0.31,0.19,0.03,-18.0,0.65,0.859,0.08,1,0.043,3,0.0316,1.0,0.0,0.0,0.0,1.0,0.0
1N8TTK1Uoy7UvQNUazfUt5,SPIT_IN_MY_FACE!,SPIT_IN_MY_FACE!,2022-12-20,ThxSoMch,[],['bedroom r&b'],87,8,94,0.79,0.73,0.65,-6.51,0.05,0.022,0.11,1,0.055,4,0.649,0.0,0.0,0.0,0.0,0.0,0.0
2usrT8QIbIk9y0NEtQwS4j,Intro,xx,2009-08-16,The_xx,[],"['downtempo', 'dream pop', 'indietronica']",76,9,100,0.78,0.62,0.15,-8.87,0.46,0.925,0.13,0,0.027,4,0.152,0.0,0.0,0.0,0.0,0.0,0.0
4NgherJDfCXWBZBYheM4jK,WASTE,DISORDER,2021-10-29,Kxllswxtch,[],"['dark trap', 'oc rap', 'scream rap']",83,7,132,0.12,0.63,0.11,-14.41,0.86,0.001,0.15,1,0.032,4,0.11,0.0,0.0,0.0,0.0,0.0,0.0
1DzJbVkBELu6jDu6q0T0tk,Nothing_Is_Lost_(You_Give_Me_Strength),Avatar:_The_Way_of_Water_(Original_Motion_Picture_Soundtrack),2022-12-15,The_Weeknd,[],"['canadian contemporary r&b', 'canadian pop', 'pop']",72,5,127,0.69,0.52,0.12,-7.7,0.0,0.0,0.12,1,0.033,4,0.12,0.0,0.0,0.0,1.0,0.0,0.0
6nluwwQLiTI2ExXtWm81w6,BEAT_MÁGICO_QUE_MEXE_COM_A_SUA_MENTE,BEAT_MÁGICO_QUE_MEXE_COM_A_SUA_MENTE,2022-04-15,DJ_GUDOG,[],['phonk brasileiro'],78,4,130,0.67,0.78,0.63,-7.42,0.69,0.077,0.11,0,0.261,4,0.627,0.0,0.0,0.0,0.0,0.0,0.0
3vWzyGTu6Ovo1GdrcJqH6e,Scared_of_the_Dark_(feat._XXXTENTACION),Spider-Man:_Into_the_Spider-Verse_(Soundtrack_From_&_Inspired_by_the_Motion_Picture),2018-12-14,Lil_Wayne,"['Ty_Dolla_$ign', 'XXXTENTACION']","['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",80,0,79,0.62,0.44,0.16,-6.72,0.05,0.0,0.25,0,0.072,4,0.156,0.0,0.0,0.0,1.0,0.0,0.0
26xRuNw4kqF7cl8T2hb3D5,Sunset,Sunset,2020-01-09,xeta,[],['reggaeton chileno'],9,10,120,0.62,0.55,0.73,-7.37,0.05,0.002,0.44,0,0.046,4,0.734,0.0,0.0,0.0,0.0,0.0,0.0
1EVgCis3kaiKcfoAGFJNnt,R.E.P,R.E.P,2022-06-03,Reynold_Beats,[],[],27,1,147,0.74,0.54,0.54,-8.39,0.0,0.0,0.45,1,0.748,4,0.539,0.0,0.0,0.0,0.0,0.0,0.0
2qkmPUG7ARsRwhVICQVwQS,Mercy,Drones,2015-06-04,Muse,[],"['modern rock', 'permanent wave', 'rock']",60,7,130,0.93,0.48,0.37,-4.79,0.01,0.0,0.31,1,0.055,4,0.371,0.0,0.0,0.0,1.0,0.0,0.0
38T0tPVZHcPZyhtOcCP7pF,STAR_WALKIN__(League_of_Legends_Worlds_Anthem),STAR_WALKIN__(League_of_Legends_Worlds_Anthem),2022-09-22,Lil_Nas_X,[],['lgbtq+ hip hop'],84,2,142,0.71,0.64,0.31,-4.97,0.15,0.0,0.09,0,0.045,4,0.308,0.0,0.0,0.0,0.0,0.0,0.0
6ojrj2NSj3EkMm05yiuaMG,Extasi,Extasi,2022-06-17,Fred_De_Palma,[],"['italian adult pop', 'italian pop']",72,0,130,0.78,0.86,0.22,-4.03,0.05,0.0,0.03,1,0.075,4,0.222,0.0,0.0,0.0,1.0,0.0,0.0
1XpmMe95dk9jh3zuOMpeU2,Capri_Sun,Hustle_Mixtape,2022-06-03,Capo_Plaza,[],"['italian hip hop', 'italian pop', 'trap italiana']",75,0,93,0.85,0.68,0.45,-2.75,0.05,0.0,0.25,1,0.064,4,0.448,0.0,0.0,0.0,1.0,0.0,0.0
0khxy4FwKPWRhpAcN6Gf6Y,Gravitational_Forces,Luxury_Fashion,2021-02-08,ITG_Studios,[],[],58,2,102,0.47,0.58,0.03,-12.15,0.01,0.73,0.11,1,0.041,4,0.0293,0.0,0.0,0.0,0.0,0.0,0.0
2qyhy9ndo8tTGMzXeHTisR,So_High,So_High,2014-03-11,Doja_Cat,[],"['dance pop', 'pop']",77,10,132,0.57,0.65,0.66,-5.78,0.13,0.0,0.06,0,0.037,4,0.659,0.0,0.0,0.0,1.0,0.0,0.0
6GUq9y0Iy5QrAuPYxTrFp2,S.T.A.Y.,Interstellar_(Original_Motion_Picture_Soundtrack)_[Expanded_Edition],2014-11-18,Hans_Zimmer,[],"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",66,5,191,0.03,0.08,0.03,-30.78,0.93,0.929,0.07,1,0.043,3,0.0256,1.0,0.0,0.0,0.0,1.0,0.0
5lT5IZWW3JQErXELJpQgJ9,Slow_Down,Paradise_EP,2016-12-20,Chase_Atlantic,[],['alternative r&b'],80,10,130,0.79,0.48,0.26,-4.46,0.02,0.0,0.29,1,0.036,4,0.255,0.0,0.0,0.0,0.0,0.0,0.0
3DP8cUzSO9tJx7tGShuS4c,APNEA_-_MTV_Unplugged,TAXI_DRIVER_(MTV_Unplugged),2021-09-23,Rkomi,[],"['italian hip hop', 'italian pop']",29,10,80,0.29,0.66,0.38,-10.41,0.89,0.0,0.08,0,0.131,4,0.375,1.0,0.0,0.0,1.0,1.0,0.0
7ybDQMh1p8DEbwwoARCjzH,Set_Fire_To_The_Rain_x_Another_Love_-_Remix,Set_Fire_To_The_Rain_x_Another_Love_(Remix),2022-11-26,Xanemusic,"['NVBR', 'kevoxx']",['sped up'],1,7,113,0.67,0.38,0.24,-9.37,0.18,0.0,0.3,1,0.036,4,0.244,0.0,0.0,0.0,0.0,0.0,0.0
6BCkT0pZnUBoDaywX3qonz,Sorpresa_(feat._Nayt),Level_One,2022-07-15,CanovA,['Nayt'],['italian pop'],47,0,154,0.6,0.6,0.62,-6.88,0.53,0.0,0.21,0,0.049,4,0.619,0.0,0.0,0.0,1.0,0.0,0.0
03hHGOvsqeNrszvCcmasV9,another_love,another_love,2022-04-09,Kirill_Flow,['WERTUS'],[],42,7,144,0.6,0.4,0.2,-11.99,0.49,0.0,0.15,0,0.051,4,0.195,0.0,0.0,0.0,0.0,0.0,0.0
6luhvKibJJNM4P64RLNwgg,Carry_Your_Throne,The_Definition,2014-09-23,Jon_Bellion,[],['indie pop rap'],50,10,80,0.85,0.57,0.4,-5.23,0.47,0.0,0.09,1,0.068,4,0.398,0.0,0.0,0.0,0.0,0.0,0.0
4mowfIHVIYRoepbExd1cwu,God_of_War_Ragnarök_(feat._Eivør),God_of_War_Ragnarök_(Original_Soundtrack),2022-11-09,Bear_McCreary,['Eivør'],"['orchestral soundtrack', 'scorecore', 'soundtrack']",60,8,76,0.35,0.23,0.1,-10.97,0.56,0.744,0.11,1,0.031,4,0.0994,0.0,0.0,0.0,0.0,0.0,0.0
6GQUygYI8mSo20D8nTJJ6U,Petrolio,Love_&_Feelings,2016-03-18,Cranio_Randagio,[],['italian hip hop'],10,6,82,0.78,0.69,0.53,-6.92,0.08,0.0,0.11,0,0.24,4,0.53,0.0,0.0,0.0,1.0,0.0,0.0
7ahabzYSnRJlsozhUgXvaR,Love_Me_(ecstazzz_Remix),Love_Me_(ecstazzz_Remix),2021-07-15,Zyrex,[],[],50,9,95,0.26,0.79,0.57,-15.14,0.68,0.0,0.34,1,0.309,4,0.569,0.0,0.0,0.0,0.0,0.0,0.0
7hmbNUJ809IIbp1aLo6Ptq,Love_Me,Love_Me,2021-05-25,Zyrex,[],[],52,0,127,0.3,0.98,0.49,-13.71,0.04,0.018,0.1,1,0.16,4,0.495,0.0,0.0,0.0,0.0,0.0,0.0
5Zlb01Jcn0Ld49zazzZJSB,WORTH_NOTHING_-_Fast_&_Furious:_Drift_Tape/Phonk_Vol_1,WORTH_NOTHING_(Fast_&_Furious:_Drift_Tape/Phonk_Vol_1),2022-09-28,TWISTED,['Oliver_Tree'],['meme'],61,2,140,0.6,0.6,0.16,-7.89,0.15,0.001,0.17,0,0.063,4,0.156,0.0,0.0,0.0,0.0,0.0,0.0
4gRMhEkKrf16k9zjxLrzsm,XO_Tour_Life_-_Remix,XO_Tour_Life_(Remix),2018-05-08,Hux,[],[],35,11,77,0.66,0.71,0.45,-7.02,0.03,0.0,0.11,0,0.056,4,0.445,0.0,0.0,0.0,0.0,0.0,0.0
24z3vdNKRQrscegDnzgPZ8,Afterdark_(Slowed),Afterdark_(Slowed),2021-07-10,Synthellar,[],[],33,1,180,0.13,0.32,0.07,-17.67,0.8,0.921,0.09,1,0.032,4,0.0722,0.0,0.0,0.0,0.0,0.0,0.0
561jH07mF1jHuk7KlaeF0s,Mockingbird,Encore_(Deluxe_Version),2004-11-12,Eminem,[],"['detroit hip hop', 'hip hop', 'rap']",92,0,84,0.68,0.64,0.25,-3.8,0.21,0.0,0.16,1,0.266,4,0.254,1.0,0.0,0.0,1.0,1.0,0.0
4jDmJ51x1o9NZB5Nxxc7gY,Careless_Whisper,Ladies_And_Gentlemen..._The_Best_Of_George_Michael,1998-11-09,George_Michael,[],['new wave pop'],83,2,153,0.63,0.57,0.8,-8.81,0.13,0.0,0.27,0,0.036,4,0.803,0.0,0.0,0.0,0.0,0.0,0.0
1rv2PsABh13E5CLC4zrvN4,I_Left_My_Home,I_Left_My_Home,2021-09-24,Mjhanks,"['Topher', 'The_Marine_Rapper']",['maga rap'],36,8,120,0.63,0.52,0.37,-7.73,0.01,0.038,0.73,1,0.162,4,0.371,0.0,0.0,0.0,0.0,0.0,0.0
4tQrHKTEQdJq8eATHcvDc1,Suicidal_Thoughts,Suicidal_Thoughts,2022-07-17,Nartuok,[],[],3,1,168,0.69,0.65,0.51,-6.78,0.0,0.0,0.28,1,0.224,4,0.505,0.0,0.0,0.0,0.0,0.0,0.0
7aVX95NjONZszSeb8vJZF3,Amici,Scialla_Semper,2019-04-12,Massimo_Pericolo,"['Crookers', 'Nic_Sarno']","['italian hip hop', 'trap metal italiana']",64,1,140,0.71,0.62,0.46,-4.97,0.4,0.0,0.14,1,0.254,4,0.457,0.0,0.0,0.0,1.0,0.0,0.0
6VVvzNsWQd62FIQyc4zBSR,Coming_Back_For_You,Black_Panther:_Wakanda_Forever_-_Music_From_and_Inspired_By,2022-11-04,Fireboy_DML,[],"['afrobeats', 'nigerian pop']",3,7,100,0.44,0.6,0.25,-8.0,0.01,0.0,0.1,1,0.043,4,0.248,0.0,0.0,0.0,0.0,0.0,0.0
6pWgRkpqVfxnj3WuIcJ7WP,Cornfield_Chase,Interstellar_(Original_Motion_Picture_Soundtrack)_[Expanded_Edition],2014-11-18,Hans_Zimmer,[],"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",77,9,94,0.23,0.18,0.05,-16.46,0.95,0.982,0.1,0,0.042,4,0.048,1.0,0.0,0.0,0.0,1.0,0.0
5tjQeErXtiqO9LUVqYU9Ta,Interlude,Black_Panther:_Wakanda_Forever_-_Music_From_and_Inspired_By,2022-11-04,Stormzy,[],"['grime', 'uk hip hop']",2,4,96,0.54,0.46,0.04,-6.92,0.46,0.0,0.11,0,0.139,4,0.0417,0.0,0.0,0.0,0.0,0.0,0.0
4M6eMu2CMR9MxO2c3MQgaI,Logico_#1,Logico,2014-01-01,Cesare_Cremonini,[],"['italian adult pop', 'italian pop']",62,0,160,0.72,0.37,0.19,-6.11,0.01,0.0,0.13,0,0.03,4,0.189,0.0,0.0,0.0,1.0,0.0,0.0
4cTxlJ8GbvlEKJSHBjSmX3,Caroline,Caroline,2020-03-27,Crash_Adams,[],[],62,0,124,0.77,0.67,0.53,-5.12,0.0,0.0,0.13,1,0.032,4,0.528,0.0,0.0,0.0,0.0,0.0,0.0
0OXdfW3Q6VJGpg1k5Ik1SW,Give_Me_a_Kiss,Give_Me_a_Kiss,2022-07-22,Crash_Adams,[],[],70,11,141,0.86,0.61,0.84,-4.97,0.01,0.0,0.26,0,0.035,4,0.837,0.0,0.0,0.0,0.0,0.0,0.0
0sf12qNH5qcw8qpgymFOqD,Blinding_Lights,Blinding_Lights,2019-11-29,The_Weeknd,[],"['canadian contemporary r&b', 'canadian pop', 'pop']",21,1,171,0.8,0.51,0.34,-4.08,0.0,0.0,0.09,1,0.063,4,0.345,0.0,0.0,0.0,1.0,0.0,0.0
5AnZGhVpAit04ocwEbzy04,T_Challa,Black_Panther:_Wakanda_Forever_(Original_Score),2022-11-11,Ludwig_Göransson,[],"['nordic soundtrack', 'orchestral soundtrack', 'soundtrack']",44,5,82,0.24,0.29,0.27,-16.65,0.74,0.94,0.15,0,0.045,3,0.27,0.0,0.0,0.0,0.0,0.0,0.0
73vIOb4Q7YN6HeJTbscRx5,Miss_You,Miss_You,2022-08-05,Oliver_Tree,['Robin_Schulz'],['alternative hip hop'],87,6,145,0.74,0.59,0.2,-6.64,0.01,0.001,0.15,0,0.053,4,0.199,0.0,0.0,0.0,0.0,0.0,0.0
4M6pDt6pICsMiiwXGkufLe,Con_La_Brisa,Black_Panther:_Wakanda_Forever_-_Music_From_and_Inspired_By,2022-11-04,Foudeqush,['Ludwig_Göransson'],['r&b en espanol'],7,2,114,0.44,0.62,0.25,-10.33,0.51,0.333,0.14,0,0.031,4,0.251,0.0,0.0,0.0,0.0,0.0,0.0
0vLj7fwt3HM36zo7HEghCL,Alone,Black_Panther:_Wakanda_Forever_-_Music_From_and_Inspired_By,2022-11-04,Burna_Boy,[],"['afrobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']",6,4,90,0.67,0.61,0.32,-7.24,0.15,0.0,0.11,0,0.049,4,0.317,0.0,0.0,0.0,0.0,0.0,0.0
4pBr2SjDVIxfGkUwvOJLx7,"Never_Forget_[Feat._Chef_187,_Tio_Nason,_Mwanjé]",Never_Forget,2022-06-28,Sampa_the_Great,"['Chef_187', 'Tio_Nason', 'Mwanje']","['alternative r&b', 'australian hip hop', 'conscious hip hop', 'escape room', 'zambian hip hop']",42,7,77,0.54,0.47,0.31,-6.68,0.55,0.0,0.15,1,0.113,4,0.314,0.0,0.0,0.0,0.0,0.0,0.0
3Y00k9cPoW8BnJesUEFoWn,Rozzi,Rozzi,2019-09-11,Paky,[],"['italian hip hop', 'trap italiana']",65,9,131,0.49,0.87,0.72,-9.81,0.1,0.0,0.1,1,0.312,4,0.724,0.0,0.0,0.0,1.0,0.0,0.0
35FZEed4oE5coK7oMF78So,Solamente_unico,"The_Illest,_Vol._1",2015,Mostro,['Briga'],"['italian hip hop', 'italian pop']",42,0,77,0.85,0.48,0.06,-6.6,0.14,0.0,0.09,1,0.603,4,0.0551,1.0,0.0,0.0,1.0,1.0,0.0
3okOUa4NP0jgDvE8ohLu6k,Osg16,Osg16,2017-01-26,Ultimo,"['Comagatte', 'Il_Tre', 'EDEN', 'Young_Slash', 'Xfetto', 'KAYLER', 'Nese_Ikaro', 'Evrint_Bless']","['italian adult pop', 'italian pop']",40,2,130,0.78,0.71,0.37,-4.17,0.03,0.0,0.11,1,0.138,4,0.366,0.0,0.0,0.0,1.0,0.0,0.0
5QNxvRRPlr29dsVBdgzPTC,Chi_mi_sfida,Ogni_maledetto_giorno_(Deluxe_Edition),2017-09-01,Mostro,[],"['italian hip hop', 'italian pop']",53,8,130,0.85,0.73,0.48,-5.12,0.05,0.0,0.36,1,0.19,4,0.483,1.0,0.0,0.0,1.0,1.0,0.0
3nqQXoyQOWXiESFLlDF1hG,Unholy_(feat._Kim_Petras),Unholy_(feat._Kim_Petras),2022-09-22,Sam_Smith,['Kim_Petras'],"['pop', 'uk pop']",91,2,131,0.47,0.71,0.24,-7.38,0.01,0.0,0.27,1,0.086,4,0.238,0.0,0.0,0.0,1.0,0.0,0.0
219slQu3ALbTSAe9P22hvE,Happiest_Year,Feel_Something_(Deluxe),2022-01-28,Jaymes_Young,[],['indie poptimism'],79,1,113,0.17,0.5,0.35,-14.06,0.89,0.0,0.11,1,0.049,3,0.355,0.0,0.0,0.0,0.0,0.0,0.0
